"","V1","V2"
"","32109.566","92305"
"","32110.067","92305"
"","32110.566","92300"
"","32111.069","92304"
"","32111.568","92302"
"","32112.069","92296"
"","32112.568","92300"
"","32113.071","92300"
"","32113.569","92305"
"","32114.072","92300"
"","32114.57","92303"
"","32115.073","92300"
"","32115.571","92298"
"","32116.074","92297"
"","32116.572","92306"
"","32117.076","92300"
"","32117.574","92300"
"","32118.076","92305"
"","32118.574","92309"
"","32119.078","92304"
"","32119.576","92301"
"","32120.078","92305"
"","32120.58","92300"
"","32121.079","92299"
"","32121.582","92300"
"","32122.08","92304"
"","32122.583","92293"
"","32123.081","92299"
"","32123.584","92298"
"","32124.081","92303"
"","32124.583","92301"
"","32125.081","92304"
"","32125.592","92301"
"","32126.082","92303"
"","32126.592","92301"
"","32127.083","92309"
"","32127.592","92303"
"","32128.084","92303"
"","32128.592","92306"
"","32129.086","92303"
"","32129.592","92305"
"","32130.086","92295"
"","32130.592","92295"
"","32131.088","92305"
"","32131.593","92297"
"","32132.089","92294"
"","32132.592","92300"
"","32133.09","92305"
"","32133.593","92302"
"","32134.091","92301"
"","32134.594","92301"
"","32135.093","92301"
"","32135.594","92300"
"","32136.093","92303"
"","32136.596","92300"
"","32137.095","92305"
"","32137.596","92301"
"","32138.096","92300"
"","32138.597","92304"
"","32139.097","92303"
"","32139.598","92306"
"","32140.098","92308"
"","32140.601","92300"
"","32141.1","92308"
"","32141.602","92301"
"","32142.101","92309"
"","32142.61","92305"
"","32143.102","92314"
"","32143.61","92303"
"","32144.104","92303"
"","32144.61","92304"
"","32145.104","92300"
"","32145.61","92301"
"","32146.106","92293"
"","32146.61","92297"
"","32147.107","92304"
"","32147.61","92302"
"","32148.108","92298"
"","32148.61","92307"
"","32149.109","92300"
"","32149.612","92301"
"","32150.111","92307"
"","32150.614","92301"
"","32151.111","92302"
"","32151.616","92298"
"","32152.113","92304"
"","32152.615","92302"
"","32153.114","92301"
"","32153.616","92304"
"","32154.115","92298"
"","32154.617","92299"
"","32155.116","92303"
"","32155.619","92301"
"","32156.118","92301"
"","32156.619","92302"
"","32157.118","92301"
"","32157.621","92302"
"","32158.12","92303"
"","32158.622","92304"
"","32159.121","92304"
"","32159.623","92300"
"","32160.122","92303"
"","32160.624","92300"
"","32161.122","92300"
"","32161.626","92304"
"","32162.124","92304"
"","32162.626","92309"
"","32163.124","92301"
"","32163.628","92302"
"","32164.126","92301"
"","32164.629","92299"
"","32165.127","92304"
"","32165.63","92302"
"","32166.128","92306"
"","32166.631","92301"
"","32167.129","92300"
"","32167.633","92304"
"","32168.131","92305"
"","32168.633","92304"
"","32169.131","92302"
"","32169.634","92301"
"","32170.133","92300"
"","32170.635","92301"
"","32171.134","92306"
"","32171.636","92308"
"","32172.135","92307"
"","32172.637","92303"
"","32173.136","92306"
"","32173.639","92299"
"","32174.138","92301"
"","32174.639","92307"
"","32175.138","92302"
"","32175.641","92305"
"","32176.14","92302"
"","32176.642","92302"
"","32177.141","92306"
"","32177.643","92304"
"","32178.142","92296"
"","32178.644","92297"
"","32179.143","92302"
"","32179.646","92312"
"","32180.145","92303"
"","32180.646","92303"
"","32181.145","92305"
"","32181.648","92304"
"","32182.147","92305"
"","32182.649","92300"
"","32183.148","92303"
"","32183.65","92299"
"","32184.149","92301"
"","32184.651","92293"
"","32185.15","92303"
"","32185.653","92296"
"","32186.152","92300"
"","32186.653","92303"
"","32187.152","92301"
"","32187.655","92303"
"","32188.154","92301"
"","32188.656","92306"
"","32189.155","92305"
"","32189.657","92304"
"","32190.156","92304"
"","32190.658","92303"
"","32191.157","92307"
"","32191.66","92299"
"","32192.159","92302"
"","32192.66","92303"
"","32193.159","92305"
"","32193.662","92306"
"","32194.161","92306"
"","32194.663","92305"
"","32195.162","92303"
"","32195.664","92302"
"","32196.162","92305"
"","32196.665","92306"
"","32197.163","92305"
"","32197.667","92306"
"","32198.165","92305"
"","32198.667","92302"
"","32199.165","92305"
"","32199.669","92310"
"","32200.167","92306"
"","32200.67","92300"
"","32201.168","92305"
"","32201.671","92300"
"","32202.169","92298"
"","32202.672","92299"
"","32203.17","92295"
"","32203.674","92303"
"","32204.172","92301"
"","32204.674","92300"
"","32205.172","92302"
"","32205.675","92302"
"","32206.174","92302"
"","32206.676","92301"
"","32207.175","92299"
"","32207.677","92303"
"","32208.176","92302"
"","32208.678","92303"
"","32209.177","92300"
"","32209.68","92303"
"","32210.179","92303"
"","32210.68","92307"
"","32211.179","92308"
"","32211.682","92300"
"","32212.181","92300"
"","32212.683","92298"
"","32213.182","92302"
"","32213.684","92304"
"","32214.183","92300"
"","32214.685","92303"
"","32215.184","92305"
"","32215.687","92304"
"","32216.186","92307"
"","32216.687","92303"
"","32217.186","92303"
"","32217.689","92303"
"","32218.188","92305"
"","32218.69","92310"
"","32219.189","92303"
"","32219.691","92303"
"","32220.19","92305"
"","32220.692","92305"
"","32221.191","92306"
"","32221.694","92300"
"","32222.193","92304"
"","32222.694","92299"
"","32223.193","92304"
"","32223.696","92303"
"","32224.195","92305"
"","32224.697","92304"
"","32225.196","92308"
"","32225.698","92307"
"","32226.197","92308"
"","32226.699","92308"
"","32227.198","92308"
"","32227.701","92303"
"","32228.2","92301"
"","32228.701","92299"
"","32229.2","92298"
"","32229.703","92300"
"","32230.202","92297"
"","32230.704","92309"
"","32231.203","92303"
"","32231.705","92302"
"","32232.203","92296"
"","32232.706","92293"
"","32233.204","92300"
"","32233.708","92302"
"","32234.206","92305"
"","32234.708","92302"
"","32235.206","92300"
"","32235.71","92299"
"","32236.208","92302"
"","32236.711","92302"
"","32237.209","92305"
"","32237.712","92302"
"","32238.21","92303"
"","32238.713","92305"
"","32239.211","92299"
"","32239.715","92297"
"","32240.213","92301"
"","32240.715","92296"
"","32241.213","92296"
"","32241.716","92296"
"","32242.215","92302"
"","32242.717","92303"
"","32243.216","92301"
"","32243.718","92304"
"","32244.217","92297"
"","32244.719","92300"
"","32245.218","92291"
"","32245.721","92300"
"","32246.22","92303"
"","32246.721","92300"
"","32247.22","92300"
"","32247.723","92300"
"","32248.222","92297"
"","32248.724","92297"
"","32249.223","92299"
"","32249.725","92296"
"","32250.224","92286"
"","32250.726","92285"
"","32251.225","92280"
"","32251.728","92296"
"","32252.227","92297"
"","32252.728","92294"
"","32253.227","92300"
"","32253.73","92300"
"","32254.229","92295"
"","32254.731","92301"
"","32255.23","92299"
"","32255.732","92305"
"","32256.231","92297"
"","32256.733","92302"
"","32257.232","92298"
"","32257.735","92294"
"","32258.234","92299"
"","32258.735","92299"
"","32259.234","92302"
"","32259.737","92302"
"","32260.236","92302"
"","32260.738","92294"
"","32261.237","92289"
"","32261.739","92289"
"","32262.238","92301"
"","32262.74","92298"
"","32263.239","92299"
"","32263.742","92300"
"","32264.241","92298"
"","32264.742","92299"
"","32265.241","92298"
"","32265.744","92298"
"","32266.243","92299"
"","32266.745","92300"
"","32267.244","92304"
"","32267.746","92306"
"","32268.244","92299"
"","32268.747","92297"
"","32269.245","92295"
"","32269.749","92303"
"","32270.247","92296"
"","32270.749","92301"
"","32271.247","92302"
"","32271.751","92300"
"","32272.249","92302"
"","32272.752","92297"
"","32273.25","92305"
"","32273.753","92299"
"","32274.251","92303"
"","32274.754","92302"
"","32275.252","92303"
"","32275.756","92299"
"","32276.254","92303"
"","32276.756","92300"
"","32277.254","92297"
"","32277.757","92299"
"","32278.256","92301"
"","32278.757","92303"
"","32279.256","92300"
"","32279.758","92301"
"","32280.257","92301"
"","32280.76","92306"
"","32281.259","92300"
"","32281.761","92297"
"","32282.26","92297"
"","32282.762","92288"
"","32283.261","92296"
"","32283.763","92300"
"","32284.262","92300"
"","32284.765","92298"
"","32285.264","92296"
"","32285.765","92298"
"","32286.264","92293"
"","32286.767","92295"
"","32287.266","92298"
"","32287.768","92298"
"","32288.267","92297"
"","32288.769","92294"
"","32289.268","92299"
"","32289.77","92300"
"","32290.269","92301"
"","32290.772","92297"
"","32291.271","92302"
"","32291.772","92295"
"","32292.271","92298"
"","32292.774","92300"
"","32293.273","92300"
"","32293.775","92299"
"","32294.274","92304"
"","32294.776","92303"
"","32295.275","92297"
"","32295.777","92299"
"","32296.276","92298"
"","32296.779","92300"
"","32297.278","92302"
"","32297.779","92304"
"","32298.278","92295"
"","32298.781","92303"
"","32299.28","92303"
"","32299.782","92295"
"","32300.281","92293"
"","32300.783","92296"
"","32301.282","92300"
"","32301.784","92296"
"","32302.283","92297"
"","32302.786","92297"
"","32303.312","92294"
"","32303.786","92290"
"","32304.284","92298"
"","32304.788","92296"
"","32305.286","92291"
"","32305.789","92295"
"","32306.287","92293"
"","32306.79","92295"
"","32307.288","92293"
"","32307.791","92297"
"","32308.289","92298"
"","32308.793","92299"
"","32309.291","92298"
"","32309.793","92298"
"","32310.291","92294"
"","32310.795","92296"
"","32311.293","92294"
"","32311.796","92298"
"","32312.294","92295"
"","32312.796","92292"
"","32313.295","92292"
"","32313.797","92293"
"","32314.296","92294"
"","32314.799","92299"
"","32315.298","92292"
"","32315.799","92295"
"","32316.298","92295"
"","32316.801","92289"
"","32317.3","92292"
"","32317.802","92302"
"","32318.301","92305"
"","32318.803","92300"
"","32319.302","92297"
"","32319.804","92297"
"","32320.303","92297"
"","32320.806","92299"
"","32321.305","92302"
"","32321.806","92300"
"","32322.305","92297"
"","32322.808","92300"
"","32323.307","92300"
"","32323.809","92294"
"","32324.308","92298"
"","32324.81","92301"
"","32325.309","92293"
"","32325.811","92295"
"","32326.31","92293"
"","32326.813","92299"
"","32327.312","92294"
"","32327.813","92296"
"","32328.312","92291"
"","32328.814","92294"
"","32329.313","92290"
"","32329.816","92302"
"","32330.315","92305"
"","32330.816","92305"
"","32331.315","92297"
"","32331.818","92299"
"","32332.317","92296"
"","32332.819","92304"
"","32333.318","92303"
"","32333.82","92301"
"","32334.319","92299"
"","32334.821","92302"
"","32335.32","92297"
"","32335.823","92298"
"","32336.322","92293"
"","32336.823","92300"
"","32337.322","92298"
"","32337.825","92295"
"","32338.324","92298"
"","32338.826","92294"
"","32339.325","92292"
"","32339.827","92293"
"","32340.346","92298"
"","32340.828","92296"
"","32341.326","92299"
"","32341.83","92295"
"","32342.328","92300"
"","32342.83","92299"
"","32343.328","92299"
"","32343.832","92299"
"","32344.33","92295"
"","32344.833","92297"
"","32345.331","92299"
"","32345.834","92295"
"","32346.332","92293"
"","32346.835","92297"
"","32347.333","92293"
"","32347.837","92293"
"","32348.335","92292"
"","32348.837","92296"
"","32349.335","92291"
"","32349.838","92290"
"","32350.337","92286"
"","32350.839","92299"
"","32351.338","92301"
"","32351.84","92296"
"","32352.339","92298"
"","32352.841","92300"
"","32353.34","92307"
"","32353.842","92292"
"","32354.341","92291"
"","32354.843","92298"
"","32355.342","92296"
"","32355.844","92294"
"","32356.343","92297"
"","32356.846","92295"
"","32357.345","92294"
"","32357.846","92292"
"","32358.345","92295"
"","32358.848","92296"
"","32359.347","92295"
"","32359.849","92294"
"","32360.348","92299"
"","32360.85","92294"
"","32361.349","92299"
"","32361.851","92298"
"","32362.35","92309"
"","32362.853","92306"
"","32363.352","92302"
"","32363.853","92305"
"","32364.352","92302"
"","32364.855","92302"
"","32365.354","92306"
"","32365.856","92302"
"","32366.355","92300"
"","32366.857","92300"
"","32367.356","92299"
"","32367.858","92300"
"","32368.357","92300"
"","32368.86","92300"
"","32369.359","92300"
"","32369.86","92304"
"","32370.359","92300"
"","32370.862","92299"
"","32371.361","92300"
"","32371.863","92303"
"","32372.362","92302"
"","32372.864","92299"
"","32373.363","92292"
"","32373.865","92299"
"","32374.364","92298"
"","32374.867","92300"
"","32375.366","92303"
"","32375.867","92304"
"","32376.366","92303"
"","32376.869","92301"
"","32377.367","92303"
"","32377.87","92305"
"","32378.368","92304"
"","32378.871","92308"
"","32379.369","92302"
"","32379.872","92298"
"","32380.37","92299"
"","32380.874","92307"
"","32381.372","92306"
"","32381.874","92307"
"","32382.372","92298"
"","32382.876","92296"
"","32383.374","92300"
"","32383.877","92298"
"","32384.375","92300"
"","32384.878","92300"
"","32385.376","92315"
"","32385.878","92309"
"","32386.377","92309"
"","32386.88","92302"
"","32387.379","92302"
"","32387.88","92305"
"","32388.379","92306"
"","32388.882","92305"
"","32389.381","92307"
"","32389.883","92305"
"","32390.382","92303"
"","32390.884","92307"
"","32391.383","92304"
"","32391.885","92294"
"","32392.384","92303"
"","32392.887","92304"
"","32393.386","92302"
"","32393.887","92303"
"","32394.386","92300"
"","32394.889","92299"
"","32395.388","92296"
"","32395.89","92302"
"","32396.389","92298"
"","32396.891","92302"
"","32397.39","92295"
"","32397.892","92300"
"","32398.391","92299"
"","32398.894","92299"
"","32399.393","92299"
"","32399.894","92303"
"","32400.393","92303"
"","32400.896","92303"
"","32401.395","92302"
"","32401.896","92305"
"","32402.395","92304"
"","32402.897","92298"
"","32403.396","92298"
"","32403.899","92292"
"","32404.398","92297"
"","32404.9","92298"
"","32405.399","92297"
"","32405.901","92295"
"","32406.4","92300"
"","32406.902","92300"
"","32407.401","92301"
"","32407.904","92297"
"","32408.403","92299"
"","32408.904","92297"
"","32409.403","92301"
"","32409.906","92304"
"","32410.405","92302"
"","32410.907","92295"
"","32411.406","92293"
"","32411.908","92292"
"","32412.406","92299"
"","32412.909","92296"
"","32413.407","92296"
"","32413.91","92298"
"","32414.408","92297"
"","32414.911","92298"
"","32415.409","92299"
"","32415.913","92299"
"","32416.411","92299"
"","32416.914","92296"
"","32417.412","92302"
"","32417.915","92299"
"","32418.413","92295"
"","32418.916","92296"
"","32419.414","92294"
"","32419.918","92303"
"","32420.416","92301"
"","32420.918","92302"
"","32421.416","92300"
"","32421.919","92297"
"","32422.418","92296"
"","32422.92","92302"
"","32423.419","92302"
"","32423.921","92298"
"","32424.42","92302"
"","32424.922","92304"
"","32425.421","92298"
"","32425.924","92299"
"","32426.423","92295"
"","32426.924","92298"
"","32427.423","92299"
"","32427.926","92298"
"","32428.425","92299"
"","32428.927","92302"
"","32429.426","92297"
"","32429.928","92303"
"","32430.427","92300"
"","32430.929","92299"
"","32431.428","92303"
"","32431.931","92307"
"","32432.43","92302"
"","32432.931","92306"
"","32433.43","92303"
"","32433.933","92302"
"","32434.432","92300"
"","32434.934","92295"
"","32435.433","92295"
"","32435.935","92301"
"","32436.434","92298"
"","32436.936","92301"
"","32437.435","92299"
"","32437.938","92289"
"","32438.437","92292"
"","32438.938","92299"
"","32439.437","92299"
"","32439.94","92300"
"","32440.439","92299"
"","32440.941","92298"
"","32441.44","92299"
"","32441.942","92301"
"","32442.441","92295"
"","32442.943","92294"
"","32443.442","92295"
"","32443.945","92296"
"","32444.444","92294"
"","32444.945","92291"
"","32445.444","92301"
"","32445.947","92295"
"","32446.446","92297"
"","32446.948","92303"
"","32447.447","92306"
"","32447.949","92304"
"","32448.447","92295"
"","32448.95","92294"
"","32449.448","92295"
"","32449.952","92305"
"","32450.45","92300"
"","32450.952","92302"
"","32451.45","92301"
"","32451.953","92300"
"","32452.451","92298"
"","32452.955","92300"
"","32453.453","92298"
"","32453.955","92294"
"","32454.453","92295"
"","32454.957","92299"
"","32455.455","92300"
"","32455.958","92303"
"","32456.456","92298"
"","32456.959","92296"
"","32457.457","92304"
"","32457.959","92301"
"","32458.458","92305"
"","32458.961","92303"
"","32459.46","92299"
"","32459.961","92301"
"","32460.46","92299"
"","32460.963","92300"
"","32461.462","92301"
"","32461.964","92301"
"","32462.463","92301"
"","32462.992","92305"
"","32463.464","92301"
"","32463.966","92298"
"","32464.465","92299"
"","32464.968","92297"
"","32465.467","92295"
"","32465.968","92298"
"","32466.467","92299"
"","32466.97","92300"
"","32467.469","92302"
"","32467.971","92300"
"","32468.47","92296"
"","32468.972","92298"
"","32469.471","92297"
"","32469.973","92294"
"","32470.472","92297"
"","32470.975","92299"
"","32471.474","92302"
"","32471.975","92301"
"","32472.474","92304"
"","32472.977","92300"
"","32473.476","92297"
"","32473.978","92297"
"","32474.477","92295"
"","32474.979","92300"
"","32475.478","92301"
"","32475.98","92300"
"","32476.479","92301"
"","32476.982","92289"
"","32477.481","92292"
"","32477.982","92292"
"","32478.481","92299"
"","32478.984","92301"
"","32479.483","92301"
"","32479.985","92299"
"","32480.484","92301"
"","32480.986","92298"
"","32481.485","92301"
"","32481.987","92303"
"","32482.486","92300"
"","32482.989","92303"
"","32483.488","92299"
"","32483.989","92298"
"","32484.488","92297"
"","32484.991","92296"
"","32485.489","92295"
"","32485.992","92298"
"","32486.49","92300"
"","32486.993","92299"
"","32487.491","92302"
"","32487.994","92298"
"","32488.492","92297"
"","32488.995","92298"
"","32489.493","92300"
"","32489.996","92302"
"","32490.494","92300"
"","32490.997","92304"
"","32491.495","92297"
"","32491.999","92303"
"","32492.497","92299"
"","32492.999","92299"
"","32493.497","92297"
"","32494","92299"
"","32494.499","92299"
"","32495.001","92298"
"","32495.5","92298"
"","32496.002","92302"
"","32496.501","92297"
"","32497.003","92299"
"","32497.502","92298"
"","32498.005","92300"
"","32498.504","92300"
"","32499.005","92303"
"","32499.504","92306"
"","32500.036","92305"
"","32500.506","92306"
"","32501.008","92294"
"","32501.507","92297"
"","32502.009","92294"
"","32502.508","92299"
"","32503.01","92293"
"","32503.509","92297"
"","32504.012","92296"
"","32504.511","92294"
"","32505.012","92294"
"","32505.511","92297"
"","32506.014","92297"
"","32506.513","92295"
"","32507.015","92303"
"","32507.514","92299"
"","32508.016","92302"
"","32508.515","92308"
"","32509.017","92307"
"","32509.516","92307"
"","32510.019","92305"
"","32510.518","92304"
"","32511.019","92304"
"","32511.518","92299"
"","32512.021","92298"
"","32512.52","92302"
"","32513.022","92300"
"","32513.521","92301"
"","32514.023","92299"
"","32514.522","92301"
"","32515.024","92299"
"","32515.523","92299"
"","32516.026","92299"
"","32516.525","92300"
"","32517.026","92298"
"","32517.525","92297"
"","32518.028","92300"
"","32518.527","92297"
"","32519.029","92299"
"","32519.528","92299"
"","32520.03","92297"
"","32520.528","92299"
"","32521.031","92296"
"","32521.529","92298"
"","32522.033","92296"
"","32522.531","92299"
"","32523.033","92298"
"","32523.531","92298"
"","32524.035","92299"
"","32524.533","92299"
"","32525.036","92295"
"","32525.534","92296"
"","32526.037","92297"
"","32526.535","92298"
"","32527.038","92300"
"","32527.536","92300"
"","32528.04","92304"
"","32528.538","92307"
"","32529.04","92305"
"","32529.538","92304"
"","32530.041","92305"
"","32530.54","92302"
"","32531.042","92299"
"","32531.541","92300"
"","32532.043","92299"
"","32532.542","92298"
"","32533.044","92295"
"","32533.543","92295"
"","32534.046","92305"
"","32534.545","92304"
"","32535.046","92302"
"","32535.545","92299"
"","32536.048","92301"
"","32536.547","92299"
"","32537.048","92301"
"","32537.547","92305"
"","32538.049","92300"
"","32538.548","92297"
"","32539.051","92296"
"","32539.55","92296"
"","32540.052","92299"
"","32540.551","92300"
"","32541.053","92298"
"","32541.552","92295"
"","32542.054","92297"
"","32542.553","92297"
"","32543.056","92293"
"","32543.555","92298"
"","32544.056","92300"
"","32544.555","92296"
"","32545.058","92298"
"","32545.557","92299"
"","32546.059","92287"
"","32546.558","92298"
"","32547.06","92298"
"","32547.559","92296"
"","32548.061","92296"
"","32548.56","92296"
"","32549.063","92304"
"","32549.562","92302"
"","32550.063","92299"
"","32550.562","92301"
"","32551.065","92297"
"","32551.564","92302"
"","32552.066","92301"
"","32552.565","92299"
"","32553.067","92300"
"","32553.566","92303"
"","32554.068","92304"
"","32554.567","92301"
"","32555.069","92294"
"","32555.568","92297"
"","32556.07","92296"
"","32556.569","92295"
"","32557.072","92298"
"","32557.57","92301"
"","32558.072","92298"
"","32558.57","92297"
"","32559.074","92298"
"","32559.572","92294"
"","32560.075","92296"
"","32560.573","92290"
"","32561.076","92289"
"","32561.574","92294"
"","32562.077","92292"
"","32562.575","92296"
"","32563.078","92300"
"","32563.576","92298"
"","32564.078","92299"
"","32564.581","92298"
"","32565.08","92298"
"","32565.583","92300"
"","32566.081","92300"
"","32566.583","92298"
"","32567.081","92292"
"","32567.584","92293"
"","32568.081","92297"
"","32568.592","92299"
"","32569.082","92296"
"","32569.592","92292"
"","32570.082","92304"
"","32570.592","92302"
"","32571.084","92298"
"","32571.593","92301"
"","32572.085","92300"
"","32572.592","92301"
"","32573.086","92306"
"","32573.593","92304"
"","32574.087","92301"
"","32574.592","92298"
"","32575.089","92298"
"","32575.593","92295"
"","32576.089","92295"
"","32576.592","92299"
"","32577.091","92297"
"","32577.594","92296"
"","32578.092","92293"
"","32578.594","92295"
"","32579.093","92296"
"","32579.596","92296"
"","32580.094","92296"
"","32580.596","92297"
"","32581.096","92293"
"","32581.596","92293"
"","32582.096","92302"
"","32582.598","92300"
"","32583.098","92296"
"","32583.6","92298"
"","32584.099","92301"
"","32584.6","92303"
"","32585.1","92296"
"","32585.61","92295"
"","32586.101","92297"
"","32586.61","92296"
"","32587.103","92295"
"","32587.61","92296"
"","32588.103","92302"
"","32588.61","92303"
"","32589.105","92297"
"","32589.61","92298"
"","32590.106","92297"
"","32590.61","92300"
"","32591.107","92301"
"","32591.61","92298"
"","32592.108","92298"
"","32592.61","92296"
"","32593.11","92294"
"","32593.61","92294"
"","32594.11","92298"
"","32594.612","92296"
"","32595.112","92292"
"","32595.616","92298"
"","32596.113","92303"
"","32596.615","92295"
"","32597.114","92296"
"","32597.616","92295"
"","32598.115","92294"
"","32598.618","92298"
"","32599.117","92298"
"","32599.618","92297"
"","32600.117","92294"
"","32600.62","92299"
"","32601.119","92293"
"","32601.621","92291"
"","32602.12","92291"
"","32602.622","92291"
"","32603.121","92296"
"","32603.623","92293"
"","32604.122","92296"
"","32604.625","92301"
"","32605.123","92297"
"","32605.625","92300"
"","32606.123","92293"
"","32606.627","92298"
"","32607.125","92297"
"","32607.628","92295"
"","32608.126","92296"
"","32608.629","92293"
"","32609.127","92299"
"","32609.63","92294"
"","32610.128","92297"
"","32610.632","92298"
"","32611.13","92299"
"","32611.632","92299"
"","32612.13","92290"
"","32612.634","92295"
"","32613.132","92293"
"","32613.634","92295"
"","32614.133","92295"
"","32614.635","92294"
"","32615.134","92294"
"","32615.636","92292"
"","32616.135","92289"
"","32616.638","92295"
"","32617.137","92296"
"","32617.638","92294"
"","32618.137","92294"
"","32618.64","92295"
"","32619.139","92289"
"","32619.641","92296"
"","32620.14","92293"
"","32620.642","92300"
"","32621.141","92296"
"","32621.643","92293"
"","32622.142","92295"
"","32622.645","92293"
"","32623.169","92291"
"","32623.645","92296"
"","32624.144","92292"
"","32624.647","92294"
"","32625.146","92294"
"","32625.648","92284"
"","32626.147","92296"
"","32626.649","92293"
"","32627.148","92296"
"","32627.65","92294"
"","32628.149","92295"
"","32628.652","92293"
"","32629.151","92294"
"","32629.652","92295"
"","32630.151","92289"
"","32630.654","92289"
"","32631.153","92290"
"","32631.655","92292"
"","32632.154","92292"
"","32632.656","92291"
"","32633.155","92294"
"","32633.657","92294"
"","32634.156","92292"
"","32634.659","92292"
"","32635.158","92291"
"","32635.659","92291"
"","32636.158","92295"
"","32636.66","92292"
"","32637.159","92291"
"","32637.662","92292"
"","32638.161","92297"
"","32638.662","92294"
"","32639.161","92297"
"","32639.664","92294"
"","32640.162","92295"
"","32640.665","92299"
"","32641.163","92292"
"","32641.666","92293"
"","32642.164","92297"
"","32642.667","92290"
"","32643.165","92295"
"","32643.669","92292"
"","32644.167","92293"
"","32644.669","92298"
"","32645.167","92294"
"","32645.671","92292"
"","32646.169","92294"
"","32646.672","92293"
"","32647.17","92295"
"","32647.673","92297"
"","32648.171","92295"
"","32648.674","92295"
"","32649.172","92293"
"","32649.675","92291"
"","32650.174","92291"
"","32650.675","92290"
"","32651.174","92291"
"","32651.677","92292"
"","32652.176","92291"
"","32652.678","92295"
"","32653.177","92291"
"","32653.679","92291"
"","32654.178","92283"
"","32654.68","92292"
"","32655.179","92295"
"","32655.682","92294"
"","32656.181","92298"
"","32656.682","92301"
"","32657.181","92292"
"","32657.684","92294"
"","32658.183","92292"
"","32658.685","92295"
"","32659.184","92292"
"","32659.686","92294"
"","32660.204","92288"
"","32660.687","92294"
"","32661.186","92288"
"","32661.689","92289"
"","32662.188","92289"
"","32662.689","92289"
"","32663.188","92287"
"","32663.691","92289"
"","32664.19","92290"
"","32664.692","92292"
"","32665.191","92295"
"","32665.693","92290"
"","32666.192","92294"
"","32666.694","92293"
"","32667.193","92296"
"","32667.696","92289"
"","32668.195","92290"
"","32668.696","92289"
"","32669.195","92294"
"","32669.698","92293"
"","32670.197","92287"
"","32670.699","92290"
"","32671.198","92296"
"","32671.7","92295"
"","32672.199","92291"
"","32672.701","92293"
"","32673.2","92294"
"","32673.702","92294"
"","32674.201","92296"
"","32674.703","92293"
"","32675.202","92291"
"","32675.704","92291"
"","32676.203","92294"
"","32676.706","92289"
"","32677.204","92292"
"","32677.706","92294"
"","32678.204","92292"
"","32678.708","92293"
"","32679.206","92296"
"","32679.709","92291"
"","32680.207","92286"
"","32680.71","92289"
"","32681.208","92290"
"","32681.711","92291"
"","32682.209","92289"
"","32682.713","92292"
"","32683.211","92292"
"","32683.713","92292"
"","32684.211","92288"
"","32684.715","92289"
"","32685.213","92285"
"","32685.715","92294"
"","32686.214","92293"
"","32686.716","92290"
"","32687.215","92290"
"","32687.717","92293"
"","32688.216","92288"
"","32688.719","92290"
"","32689.218","92293"
"","32689.719","92294"
"","32690.218","92291"
"","32690.721","92283"
"","32691.22","92286"
"","32691.722","92291"
"","32692.221","92292"
"","32692.723","92294"
"","32693.222","92287"
"","32693.724","92289"
"","32694.223","92290"
"","32694.726","92292"
"","32695.225","92294"
"","32695.726","92296"
"","32696.225","92288"
"","32696.728","92291"
"","32697.227","92295"
"","32697.729","92290"
"","32698.228","92292"
"","32698.73","92288"
"","32699.229","92296"
"","32699.731","92293"
"","32700.23","92291"
"","32700.733","92292"
"","32701.232","92292"
"","32701.733","92291"
"","32702.232","92290"
"","32702.735","92294"
"","32703.234","92289"
"","32703.736","92295"
"","32704.235","92298"
"","32704.737","92291"
"","32705.236","92296"
"","32705.738","92295"
"","32706.237","92287"
"","32706.74","92293"
"","32707.239","92291"
"","32707.74","92288"
"","32708.239","92286"
"","32708.742","92290"
"","32709.241","92287"
"","32709.743","92298"
"","32710.242","92296"
"","32710.744","92294"
"","32711.243","92291"
"","32711.745","92297"
"","32712.244","92293"
"","32712.747","92294"
"","32713.245","92294"
"","32713.747","92296"
"","32714.245","92297"
"","32714.749","92296"
"","32715.247","92291"
"","32715.75","92290"
"","32716.248","92292"
"","32716.751","92292"
"","32717.249","92293"
"","32717.752","92291"
"","32718.25","92294"
"","32718.754","92290"
"","32719.252","92293"
"","32719.754","92293"
"","32720.252","92299"
"","32720.756","92293"
"","32721.254","92292"
"","32721.756","92293"
"","32722.254","92294"
"","32722.756","92294"
"","32723.255","92298"
"","32723.758","92301"
"","32724.257","92299"
"","32724.759","92301"
"","32725.258","92304"
"","32725.76","92304"
"","32726.259","92293"
"","32726.761","92292"
"","32727.26","92292"
"","32727.763","92300"
"","32728.262","92301"
"","32728.763","92303"
"","32729.262","92291"
"","32729.765","92295"
"","32730.264","92295"
"","32730.766","92298"
"","32731.265","92295"
"","32731.767","92296"
"","32732.266","92295"
"","32732.768","92298"
"","32733.267","92298"
"","32733.769","92296"
"","32734.268","92292"
"","32734.77","92296"
"","32735.269","92302"
"","32735.772","92294"
"","32736.271","92290"
"","32736.773","92296"
"","32737.272","92293"
"","32737.774","92296"
"","32738.273","92297"
"","32738.775","92295"
"","32739.274","92295"
"","32739.777","92294"
"","32740.276","92294"
"","32740.777","92295"
"","32741.276","92304"
"","32741.779","92306"
"","32742.278","92306"
"","32742.78","92299"
"","32743.279","92290"
"","32743.781","92295"
"","32744.28","92293"
"","32744.782","92297"
"","32745.281","92294"
"","32745.784","92296"
